|6.6.6
sammon_2021_deep_crust_hp_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
1158.06 5377.36 2849.60
1164.34 5377.36 2849.18
1170.63 5377.36 2848.76
1176.92 5377.36 2848.33
1183.21 5377.36 2847.90
1189.50 5377.36 2847.48
1195.79 5377.36 2847.05
1202.08 5377.36 2846.62
1208.37 5377.36 2846.19
1214.66 5377.36 2845.76
1220.95 5377.36 2845.33
1227.24 5377.36 2844.90
1233.53 5377.36 2844.47
1239.82 5377.36 2844.03
1246.11 5377.36 2843.60
1252.40 5377.36 2843.16
1258.68 5377.36 2842.73
1264.97 5377.36 2842.29
1271.26 5377.36 2841.86
1277.55 5377.36 2841.41
1283.84 5377.36 2840.97
1290.13 5377.36 2840.53
1296.42 5377.36 2840.08
1302.71 5377.36 2839.64
1309.00 5377.36 2839.19
1315.29 5377.36 2838.75
1321.58 5377.36 2838.29
1327.87 5377.36 2837.84
1334.16 5377.36 2837.39
1340.45 5377.36 2836.94
1346.73 5377.36 2836.49
1353.02 5377.36 2836.03
1359.31 5377.36 2835.58
1365.60 5377.36 2835.12
1371.89 5377.36 2834.65
1378.18 5377.36 2832.11
1384.47 5377.36 2829.48
1390.76 5377.36 2826.75
1397.05 5377.36 2824.23
1403.34 5377.36 2822.01
1409.63 5377.36 2820.30
1415.92 5377.36 2819.28
1422.21 5377.36 2818.52
1428.50 5377.36 2817.14
1434.79 5377.36 2815.64
1441.07 5377.36 2814.18
1447.36 5377.36 2812.70
1453.65 5377.36 2811.18
1459.94 5377.36 2809.66
1466.23 5377.36 2807.59
1472.52 5377.36 2803.46
1478.81 5377.36 2801.34
1485.10 5377.36 2799.32
1491.39 5377.36 2797.23
1497.68 5377.36 2795.02
1503.97 5377.36 2792.72
1510.26 5377.36 2790.21
1516.55 5377.36 2787.63
1522.84 5377.36 2784.96
1529.12 5377.36 2782.05
1535.41 5377.36 2778.92
1541.70 5377.36 2775.56
1547.99 5377.36 2771.96
1554.28 5377.36 2768.05
1560.57 5377.36 2763.75
1566.86 5377.36 2759.06
1573.15 5377.36 2753.87
573.150 5503.14 3244.83
579.439 5503.14 3104.72
585.729 5503.14 3104.05
592.018 5503.14 3103.39
598.307 5503.14 3102.71
604.597 5503.14 3102.03
610.886 5503.14 3101.35
617.175 5503.14 3100.67
623.464 5503.14 3099.99
629.754 5503.14 3099.30
636.043 5503.14 3098.60
642.332 5503.14 3097.91
648.622 5503.14 3097.21
654.911 5503.14 3096.51
661.200 5503.14 3095.81
667.490 5503.14 3095.11
673.779 5503.14 2914.79
680.068 5503.14 2910.53
686.358 5503.14 2906.09
692.647 5503.14 2901.43
698.936 5503.14 2896.54
705.225 5503.14 2892.82
711.515 5503.14 2892.25
717.804 5503.14 2889.73
724.093 5503.14 2889.23
730.383 5503.14 2888.72
736.672 5503.14 2888.19
742.961 5503.14 2887.67
749.251 5503.14 2887.17
755.540 5503.14 2886.67
761.829 5503.14 2886.17
768.119 5503.14 2885.67
774.408 5503.14 2885.16
780.697 5503.14 2884.66
786.986 5503.14 2884.15
793.276 5503.14 2883.64
799.565 5503.14 2883.13
805.854 5503.14 2882.61
812.144 5503.14 2882.06
818.433 5503.14 2881.37
824.722 5503.14 2880.68
831.012 5503.14 2879.98
837.301 5503.14 2879.28
843.590 5503.14 2878.57
849.880 5503.14 2877.87
856.169 5503.14 2877.16
862.458 5503.14 2876.45
868.747 5503.14 2875.73
875.037 5503.14 2875.01
881.326 5503.14 2874.28
887.615 5503.14 2873.55
893.905 5503.14 2872.81
900.194 5503.14 2872.06
906.483 5503.14 2871.31
912.773 5503.14 2870.55
919.062 5503.14 2869.94
925.351 5503.14 2869.33
931.641 5503.14 2868.71
937.930 5503.14 2868.05
944.219 5503.14 2867.39
950.508 5503.14 2866.70
956.798 5503.14 2865.99
963.087 5503.14 2865.23
969.376 5503.14 2864.38
975.666 5503.14 2863.36
981.955 5503.14 2862.07
988.244 5503.14 2861.66
994.534 5503.14 2861.24
1000.82 5503.14 2860.82
1007.11 5503.14 2860.41
1013.40 5503.14 2859.99
1019.69 5503.14 2859.57
1025.98 5503.14 2859.15
1032.27 5503.14 2858.73
1038.56 5503.14 2858.32
1044.85 5503.14 2857.90
1051.14 5503.14 2857.48
1057.43 5503.14 2857.06
1063.72 5503.14 2856.65
1070.01 5503.14 2856.22
1076.29 5503.14 2855.81
1082.58 5503.14 2855.39
1088.87 5503.14 2854.97
1095.16 5503.14 2854.55
1101.45 5503.14 2854.12
1107.74 5503.14 2853.70
1114.03 5503.14 2853.29
1120.32 5503.14 2852.87
1126.61 5503.14 2852.44
1132.90 5503.14 2852.02
1139.19 5503.14 2851.60
1145.48 5503.14 2851.18
1151.77 5503.14 2850.76
1158.06 5503.14 2850.33
1164.34 5503.14 2849.91
1170.63 5503.14 2849.49
1176.92 5503.14 2849.06
1183.21 5503.14 2848.63
1189.50 5503.14 2848.21
1195.79 5503.14 2847.78
1202.08 5503.14 2847.35
1208.37 5503.14 2846.93
1214.66 5503.14 2846.50
1220.95 5503.14 2846.06
1227.24 5503.14 2845.63
1233.53 5503.14 2845.20
1239.82 5503.14 2844.77
1246.11 5503.14 2844.33
1252.40 5503.14 2843.90
1258.68 5503.14 2843.46
1264.97 5503.14 2843.02
1271.26 5503.14 2842.59
1277.55 5503.14 2842.15
1283.84 5503.14 2841.71
1290.13 5503.14 2841.26
1296.42 5503.14 2840.82
1302.71 5503.14 2840.37
1309.00 5503.14 2839.93
