|6.6.6
hacker_2015_middle_crust_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
1378.18 5125.79 2830.85
1384.47 5125.79 2830.41
1390.76 5125.79 2829.96
1397.05 5125.79 2829.52
1403.34 5125.79 2829.08
1409.63 5125.79 2828.63
1415.92 5125.79 2828.19
1422.21 5125.79 2827.74
1428.50 5125.79 2827.29
1434.79 5125.79 2826.84
1441.07 5125.79 2826.39
1447.36 5125.79 2825.94
1453.65 5125.79 2825.49
1459.94 5125.79 2825.04
1466.23 5125.79 2824.58
1472.52 5125.79 2824.13
1478.81 5125.79 2823.67
1485.10 5125.79 2823.21
1491.39 5125.79 2822.75
1497.68 5125.79 2822.29
1503.97 5125.79 2821.83
1510.26 5125.79 2821.36
1516.55 5125.79 2820.90
1522.84 5125.79 2820.43
1529.12 5125.79 2819.96
1535.41 5125.79 2819.49
1541.70 5125.79 2819.02
1547.99 5125.79 2818.55
1554.28 5125.79 2818.07
1560.57 5125.79 2817.59
1566.86 5125.79 2817.12
1573.15 5125.79 2816.64
573.150 5251.57 3107.71
579.439 5251.57 3106.10
585.729 5251.57 3104.35
592.018 5251.57 3102.47
598.307 5251.57 3100.43
604.597 5251.57 3098.24
610.886 5251.57 3095.85
617.175 5251.57 3093.25
623.464 5251.57 3090.39
629.754 5251.57 3087.20
636.043 5251.57 3083.68
642.332 5251.57 3079.69
648.622 5251.57 3075.25
654.911 5251.57 3070.19
661.200 5251.57 3064.30
667.490 5251.57 3057.53
673.779 5251.57 3049.61
680.068 5251.57 3038.01
686.358 5251.57 2991.01
692.647 5251.57 2982.19
698.936 5251.57 2972.66
705.225 5251.57 2962.33
711.515 5251.57 2951.08
717.804 5251.57 2938.77
724.093 5251.57 2925.25
730.383 5251.57 2910.30
736.672 5251.57 2893.71
742.961 5251.57 2880.68
749.251 5251.57 2880.18
755.540 5251.57 2879.68
761.829 5251.57 2879.18
768.119 5251.57 2878.67
774.408 5251.57 2878.17
780.697 5251.57 2877.66
786.986 5251.57 2877.14
793.276 5251.57 2876.63
799.565 5251.57 2876.11
805.854 5251.57 2875.59
812.144 5251.57 2875.07
818.433 5251.57 2874.55
824.722 5251.57 2874.02
831.012 5251.57 2873.48
837.301 5251.57 2872.95
843.590 5251.57 2872.41
849.880 5251.57 2871.87
856.169 5251.57 2871.32
862.458 5251.57 2870.77
868.747 5251.57 2870.21
875.037 5251.57 2869.65
881.326 5251.57 2869.08
887.615 5251.57 2868.50
893.905 5251.57 2867.92
900.194 5251.57 2867.33
906.483 5251.57 2866.73
912.773 5251.57 2866.12
919.062 5251.57 2865.50
925.351 5251.57 2864.86
931.641 5251.57 2864.21
937.930 5251.57 2863.53
944.219 5251.57 2862.83
950.508 5251.57 2862.09
956.798 5251.57 2861.28
963.087 5251.57 2860.38
969.376 5251.57 2859.15
975.666 5251.57 2858.10
981.955 5251.57 2857.70
988.244 5251.57 2857.30
994.534 5251.57 2856.90
1000.82 5251.57 2856.50
1007.11 5251.57 2856.10
1013.40 5251.57 2855.70
1019.69 5251.57 2855.30
1025.98 5251.57 2854.90
1032.27 5251.57 2854.50
1038.56 5251.57 2854.09
1044.85 5251.57 2853.69
1051.14 5251.57 2853.29
1057.43 5251.57 2852.88
1063.72 5251.57 2852.48
1070.01 5251.57 2852.07
1076.29 5251.57 2851.66
1082.58 5251.57 2851.26
1088.87 5251.57 2850.85
1095.16 5251.57 2850.44
1101.45 5251.57 2850.04
1107.74 5251.57 2849.63
1114.03 5251.57 2849.22
1120.32 5251.57 2848.81
1126.61 5251.57 2848.40
1132.90 5251.57 2847.99
1139.19 5251.57 2847.58
1145.48 5251.57 2847.16
1151.77 5251.57 2846.75
1158.06 5251.57 2846.34
1164.34 5251.57 2845.93
1170.63 5251.57 2845.51
1176.92 5251.57 2845.10
1183.21 5251.57 2844.68
1189.50 5251.57 2844.26
1195.79 5251.57 2843.85
1202.08 5251.57 2843.43
1208.37 5251.57 2843.01
1214.66 5251.57 2842.59
1220.95 5251.57 2842.18
1227.24 5251.57 2841.76
1233.53 5251.57 2841.33
1239.82 5251.57 2840.91
1246.11 5251.57 2840.49
1252.40 5251.57 2840.07
1258.68 5251.57 2839.65
1264.97 5251.57 2839.22
1271.26 5251.57 2838.80
1277.55 5251.57 2838.37
1283.84 5251.57 2837.95
1290.13 5251.57 2837.52
1296.42 5251.57 2837.09
1302.71 5251.57 2836.66
1309.00 5251.57 2836.23
1315.29 5251.57 2835.80
1321.58 5251.57 2835.37
1327.87 5251.57 2834.94
1334.16 5251.57 2834.51
1340.45 5251.57 2834.08
1346.73 5251.57 2833.64
1353.02 5251.57 2833.21
1359.31 5251.57 2832.77
1365.60 5251.57 2832.33
1371.89 5251.57 2831.90
1378.18 5251.57 2831.46
1384.47 5251.57 2831.02
1390.76 5251.57 2830.58
1397.05 5251.57 2830.14
1403.34 5251.57 2829.69
1409.63 5251.57 2829.25
1415.92 5251.57 2828.81
1422.21 5251.57 2828.36
1428.50 5251.57 2827.91
1434.79 5251.57 2827.47
1441.07 5251.57 2827.02
1447.36 5251.57 2826.57
1453.65 5251.57 2826.12
1459.94 5251.57 2825.66
1466.23 5251.57 2825.21
1472.52 5251.57 2824.76
1478.81 5251.57 2824.30
1485.10 5251.57 2823.84
1491.39 5251.57 2823.38
1497.68 5251.57 2822.92
1503.97 5251.57 2822.46
1510.26 5251.57 2822.00
1516.55 5251.57 2821.54
1522.84 5251.57 2821.07
1529.12 5251.57 2820.61
1535.41 5251.57 2820.14
1541.70 5251.57 2819.67
1547.99 5251.57 2819.19
1554.28 5251.57 2818.72
1560.57 5251.57 2818.25
1566.86 5251.57 2817.77
1573.15 5251.57 2817.30
573.150 5377.36 3109.17
579.439 5377.36 3107.63
585.729 5377.36 3105.97
592.018 5377.36 3104.15
598.307 5377.36 3102.24
604.597 5377.36 3100.16
610.886 5377.36 3097.91
617.175 5377.36 3095.46
623.464 5377.36 3092.76
629.754 5377.36 3089.80
636.043 5377.36 3086.54
642.332 5377.36 3082.86
648.622 5377.36 3078.79
654.911 5377.36 3074.19
661.200 5377.36 3068.94
667.490 5377.36 3062.83
673.779 5377.36 3055.78
680.068 5377.36 3047.47
686.358 5377.36 3035.95
692.647 5377.36 2996.96
698.936 5377.36 2988.30
705.225 5377.36 2979.00
711.515 5377.36 2968.94
717.804 5377.36 2958.03
724.093 5377.36 2946.15
730.383 5377.36 2933.14
736.672 5377.36 2918.85
742.961 5377.36 2903.05
749.251 5377.36 2885.50
