|6.6.6
si57_norm_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
1264.97 5125.79 2881.34
1271.26 5125.79 2880.94
1277.55 5125.79 2880.53
1283.84 5125.79 2880.13
1290.13 5125.79 2879.72
1296.42 5125.79 2879.31
1302.71 5125.79 2878.91
1309.00 5125.79 2878.49
1315.29 5125.79 2878.09
1321.58 5125.79 2877.68
1327.87 5125.79 2877.27
1334.16 5125.79 2876.86
1340.45 5125.79 2876.44
1346.73 5125.79 2876.03
1353.02 5125.79 2875.62
1359.31 5125.79 2875.20
1365.60 5125.79 2874.79
1371.89 5125.79 2874.37
1378.18 5125.79 2873.95
1384.47 5125.79 2873.54
1390.76 5125.79 2873.01
1397.05 5125.79 2872.70
1403.34 5125.79 2872.28
1409.63 5125.79 2871.86
1415.92 5125.79 2871.44
1422.21 5125.79 2871.01
1428.50 5125.79 2870.59
1434.79 5125.79 2870.16
1441.07 5125.79 2869.74
1447.36 5125.79 2869.31
1453.65 5125.79 2868.88
1459.94 5125.79 2868.45
1466.23 5125.79 2868.02
1472.52 5125.79 2867.59
1478.81 5125.79 2867.16
1485.10 5125.79 2866.72
1491.39 5125.79 2866.29
1497.68 5125.79 2865.85
1503.97 5125.79 2865.42
1510.26 5125.79 2864.98
1516.55 5125.79 2864.54
1522.84 5125.79 2864.09
1529.12 5125.79 2863.65
1535.41 5125.79 2863.21
1541.70 5125.79 2862.76
1547.99 5125.79 2862.31
1554.28 5125.79 2861.86
1560.57 5125.79 2861.41
1566.86 5125.79 2860.96
1573.15 5125.79 2860.50
573.150 5251.57 3168.24
579.439 5251.57 3167.07
585.729 5251.57 3165.83
592.018 5251.57 3164.51
598.307 5251.57 3163.09
604.597 5251.57 3161.58
610.886 5251.57 3159.94
617.175 5251.57 3158.16
623.464 5251.57 3156.21
629.754 5251.57 3154.06
636.043 5251.57 3151.67
642.332 5251.57 3148.98
648.622 5251.57 3145.89
654.911 5251.57 3142.29
661.200 5251.57 3137.97
667.490 5251.57 3132.59
673.779 5251.57 3125.45
680.068 5251.57 3114.77
686.358 5251.57 2985.67
692.647 5251.57 2973.21
698.936 5251.57 2959.76
705.225 5251.57 2945.18
711.515 5251.57 2929.32
717.804 5251.57 2925.65
724.093 5251.57 2925.15
730.383 5251.57 2924.65
736.672 5251.57 2924.15
742.961 5251.57 2923.64
749.251 5251.57 2923.14
755.540 5251.57 2922.63
761.829 5251.57 2922.11
768.119 5251.57 2921.60
774.408 5251.57 2921.08
780.697 5251.57 2920.56
786.986 5251.57 2920.03
793.276 5251.57 2919.51
799.565 5251.57 2918.98
805.854 5251.57 2918.45
812.144 5251.57 2917.91
818.433 5251.57 2917.37
824.722 5251.57 2916.83
831.012 5251.57 2916.28
837.301 5251.57 2915.73
843.590 5251.57 2915.17
849.880 5251.57 2914.61
856.169 5251.57 2914.05
862.458 5251.57 2913.48
868.747 5251.57 2912.90
875.037 5251.57 2912.32
881.326 5251.57 2911.73
887.615 5251.57 2911.13
893.905 5251.57 2910.53
900.194 5251.57 2909.91
906.483 5251.57 2909.29
912.773 5251.57 2908.65
919.062 5251.57 2907.99
925.351 5251.57 2907.32
931.641 5251.57 2906.63
937.930 5251.57 2905.92
944.219 5251.57 2905.17
950.508 5251.57 2904.37
956.798 5251.57 2903.50
963.087 5251.57 2902.51
969.376 5251.57 2901.13
975.666 5251.57 2899.97
981.955 5251.57 2899.59
988.244 5251.57 2899.21
994.534 5251.57 2898.82
1000.82 5251.57 2898.44
1007.11 5251.57 2898.06
1013.40 5251.57 2897.67
1019.69 5251.57 2897.29
1025.98 5251.57 2896.90
1032.27 5251.57 2896.52
1038.56 5251.57 2896.13
1044.85 5251.57 2895.75
1051.14 5251.57 2895.36
1057.43 5251.57 2894.98
1063.72 5251.57 2894.59
1070.01 5251.57 2894.20
1076.29 5251.57 2893.81
1082.58 5251.57 2893.43
1088.87 5251.57 2893.04
1095.16 5251.57 2892.65
1101.45 5251.57 2892.26
1107.74 5251.57 2891.87
1114.03 5251.57 2891.48
1120.32 5251.57 2891.09
1126.61 5251.57 2890.69
1132.90 5251.57 2890.30
1139.19 5251.57 2889.91
1145.48 5251.57 2889.52
1151.77 5251.57 2889.12
1158.06 5251.57 2888.73
1164.34 5251.57 2888.34
1170.63 5251.57 2887.94
1176.92 5251.57 2887.55
1183.21 5251.57 2887.15
1189.50 5251.57 2886.75
1195.79 5251.57 2886.36
1202.08 5251.57 2885.96
1208.37 5251.57 2885.56
1214.66 5251.57 2885.16
1220.95 5251.57 2884.77
1227.24 5251.57 2884.37
1233.53 5251.57 2883.97
1239.82 5251.57 2883.57
1246.11 5251.57 2883.16
1252.40 5251.57 2882.76
1258.68 5251.57 2882.36
1264.97 5251.57 2881.96
1271.26 5251.57 2881.55
1277.55 5251.57 2881.15
1283.84 5251.57 2880.75
1290.13 5251.57 2880.34
1296.42 5251.57 2879.94
1302.71 5251.57 2879.53
1309.00 5251.57 2879.12
1315.29 5251.57 2878.71
1321.58 5251.57 2878.30
1327.87 5251.57 2877.90
1334.16 5251.57 2877.49
1340.45 5251.57 2877.07
1346.73 5251.57 2876.66
1353.02 5251.57 2876.25
1359.31 5251.57 2875.84
1365.60 5251.57 2875.42
1371.89 5251.57 2875.01
1378.18 5251.57 2874.59
1384.47 5251.57 2874.18
1390.76 5251.57 2873.76
1397.05 5251.57 2873.34
1403.34 5251.57 2872.93
1409.63 5251.57 2872.51
1415.92 5251.57 2872.09
1422.21 5251.57 2871.66
1428.50 5251.57 2871.24
1434.79 5251.57 2870.82
1441.07 5251.57 2870.39
1447.36 5251.57 2869.97
1453.65 5251.57 2869.54
1459.94 5251.57 2869.12
1466.23 5251.57 2868.69
1472.52 5251.57 2868.26
1478.81 5251.57 2867.83
1485.10 5251.57 2867.39
1491.39 5251.57 2866.96
1497.68 5251.57 2866.53
1503.97 5251.57 2866.09
1510.26 5251.57 2865.65
1516.55 5251.57 2865.22
1522.84 5251.57 2864.78
1529.12 5251.57 2864.33
1535.41 5251.57 2863.89
1541.70 5251.57 2863.45
1547.99 5251.57 2863.00
1554.28 5251.57 2862.55
1560.57 5251.57 2862.11
1566.86 5251.57 2861.65
1573.15 5251.57 2861.20
573.150 5377.36 3169.73
579.439 5377.36 3168.61
585.729 5377.36 3167.43
592.018 5377.36 3166.17
598.307 5377.36 3164.84
604.597 5377.36 3163.41
610.886 5377.36 3161.87
617.175 5377.36 3160.21
623.464 5377.36 3158.41
629.754 5377.36 3156.44
636.043 5377.36 3154.27
642.332 5377.36 3151.85
648.622 5377.36 3149.11
654.911 5377.36 3145.99
661.200 5377.36 3142.33
667.490 5377.36 3137.95
673.779 5377.36 3132.48
680.068 5377.36 3125.22
686.358 5377.36 3114.33
692.647 5377.36 2992.54
698.936 5377.36 2980.37
705.225 5377.36 2967.27
711.515 5377.36 2953.12
717.804 5377.36 2937.78
724.093 5377.36 2925.76
730.383 5377.36 2925.26
736.672 5377.36 2924.76
742.961 5377.36 2924.26
749.251 5377.36 2923.75
755.540 5377.36 2923.24
761.829 5377.36 2922.73
768.119 5377.36 2922.22
774.408 5377.36 2921.70
780.697 5377.36 2921.18
786.986 5377.36 2920.66
793.276 5377.36 2920.13
799.565 5377.36 2919.61
805.854 5377.36 2919.08
812.144 5377.36 2918.54
818.433 5377.36 2918.00
824.722 5377.36 2917.46
831.012 5377.36 2916.92
837.301 5377.36 2916.37
843.590 5377.36 2915.81
849.880 5377.36 2915.26
856.169 5377.36 2914.69
862.458 5377.36 2914.13
868.747 5377.36 2913.55
875.037 5377.36 2912.98
881.326 5377.36 2912.39
887.615 5377.36 2911.80
893.905 5377.36 2911.20
900.194 5377.36 2910.59
906.483 5377.36 2909.97
912.773 5377.36 2909.33
919.062 5377.36 2908.69
925.351 5377.36 2908.03
931.641 5377.36 2907.35
937.930 5377.36 2906.64
944.219 5377.36 2905.91
950.508 5377.36 2905.14
956.798 5377.36 2904.31
963.087 5377.36 2903.39
969.376 5377.36 2902.26
975.666 5377.36 2900.54
981.955 5377.36 2900.16
988.244 5377.36 2899.77
994.534 5377.36 2899.39
1000.82 5377.36 2899.01
1007.11 5377.36 2898.63
1013.40 5377.36 2898.25
1019.69 5377.36 2897.86
1025.98 5377.36 2897.48
1032.27 5377.36 2897.09
1038.56 5377.36 2896.71
1044.85 5377.36 2896.33
1051.14 5377.36 2895.94
1057.43 5377.36 2895.55
1063.72 5377.36 2895.17
1070.01 5377.36 2894.78
1076.29 5377.36 2894.40
1082.58 5377.36 2894.01
1088.87 5377.36 2893.62
1095.16 5377.36 2893.23
1101.45 5377.36 2892.84
1107.74 5377.36 2892.45
1114.03 5377.36 2892.07
1120.32 5377.36 2891.68
