|6.6.6
hacker_2015_md_xenolith_norm_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
711.515 5251.57 3027.97
717.804 5251.57 3027.40
724.093 5251.57 3026.83
730.383 5251.57 3026.25
736.672 5251.57 3025.68
742.961 5251.57 3025.10
749.251 5251.57 3024.52
755.540 5251.57 3023.94
761.829 5251.57 3000.81
768.119 5251.57 3000.39
774.408 5251.57 2999.96
780.697 5251.57 2999.53
786.986 5251.57 2999.10
793.276 5251.57 2998.67
799.565 5251.57 2998.24
805.854 5251.57 2997.81
812.144 5251.57 2997.38
818.433 5251.57 2996.96
824.722 5251.57 2996.53
831.012 5251.57 2996.10
837.301 5251.57 2995.68
843.590 5251.57 2995.25
849.880 5251.57 2994.82
856.169 5251.57 2994.39
862.458 5251.57 2993.97
868.747 5251.57 2993.54
875.037 5251.57 2993.12
881.326 5251.57 2992.69
887.615 5251.57 2992.27
893.905 5251.57 2991.84
900.194 5251.57 2991.42
906.483 5251.57 2990.99
912.773 5251.57 2990.57
919.062 5251.57 2990.14
925.351 5251.57 2989.72
931.641 5251.57 2989.30
937.930 5251.57 2988.87
944.219 5251.57 2988.45
950.508 5251.57 2988.03
956.798 5251.57 2987.61
963.087 5251.57 2987.18
969.376 5251.57 2986.76
975.666 5251.57 2986.34
981.955 5251.57 2985.92
988.244 5251.57 2985.50
994.534 5251.57 2985.08
1000.82 5251.57 2984.66
1007.11 5251.57 2984.24
1013.40 5251.57 2983.82
1019.69 5251.57 2983.40
1025.98 5251.57 2982.99
1032.27 5251.57 2982.57
1038.56 5251.57 2982.15
1044.85 5251.57 2981.73
1051.14 5251.57 2981.32
1057.43 5251.57 2980.90
1063.72 5251.57 2980.48
1070.01 5251.57 2980.07
1076.29 5251.57 2979.65
1082.58 5251.57 2979.24
1088.87 5251.57 2978.83
1095.16 5251.57 2978.41
1101.45 5251.57 2978.00
1107.74 5251.57 2977.58
1114.03 5251.57 2977.17
1120.32 5251.57 2976.76
1126.61 5251.57 2976.35
1132.90 5251.57 2975.94
1139.19 5251.57 2975.53
1145.48 5251.57 2975.12
1151.77 5251.57 2974.71
1158.06 5251.57 2974.30
1164.34 5251.57 2973.90
1170.63 5251.57 2973.49
1176.92 5251.57 2973.08
1183.21 5251.57 2972.68
1189.50 5251.57 2972.27
1195.79 5251.57 2971.87
1202.08 5251.57 2971.46
1208.37 5251.57 2971.06
1214.66 5251.57 2970.66
1220.95 5251.57 2970.26
1227.24 5251.57 2969.86
1233.53 5251.57 2969.46
1239.82 5251.57 2969.06
1246.11 5251.57 2968.66
1252.40 5251.57 2968.26
1258.68 5251.57 2967.87
1264.97 5251.57 2967.47
1271.26 5251.57 2967.08
1277.55 5251.57 2966.68
1283.84 5251.57 2966.29
1290.13 5251.57 2965.90
1296.42 5251.57 2965.51
1302.71 5251.57 2965.12
1309.00 5251.57 2964.73
1315.29 5251.57 2964.34
1321.58 5251.57 2963.96
1327.87 5251.57 2963.57
1334.16 5251.57 2963.19
1340.45 5251.57 2962.80
1346.73 5251.57 2962.42
1353.02 5251.57 2962.04
1359.31 5251.57 2961.66
1365.60 5251.57 2961.28
1371.89 5251.57 2960.91
1378.18 5251.57 2960.53
1384.47 5251.57 2960.16
1390.76 5251.57 2959.79
1397.05 5251.57 2959.41
1403.34 5251.57 2959.04
1409.63 5251.57 2958.68
1415.92 5251.57 2958.31
1422.21 5251.57 2957.94
1428.50 5251.57 2957.58
1434.79 5251.57 2957.22
1441.07 5251.57 2956.85
1447.36 5251.57 2956.49
1453.65 5251.57 2956.12
1459.94 5251.57 2955.78
1466.23 5251.57 2955.42
1472.52 5251.57 2955.07
1478.81 5251.57 2954.48
1485.10 5251.57 2953.86
1491.39 5251.57 2953.23
1497.68 5251.57 2952.61
1503.97 5251.57 2951.98
1510.26 5251.57 2951.35
1516.55 5251.57 2950.72
1522.84 5251.57 2950.08
1529.12 5251.57 2949.45
1535.41 5251.57 2948.82
1541.70 5251.57 2948.18
1547.99 5251.57 2947.53
1554.28 5251.57 2946.89
1560.57 5251.57 2946.25
1566.86 5251.57 2945.60
1573.15 5251.57 2945.07
573.150 5377.36 3305.92
579.439 5377.36 3304.90
585.729 5377.36 3303.83
592.018 5377.36 3302.70
598.307 5377.36 3301.49
604.597 5377.36 3300.20
610.886 5377.36 3298.81
617.175 5377.36 3297.32
623.464 5377.36 3295.69
629.754 5377.36 3293.92
636.043 5377.36 3291.96
642.332 5377.36 3289.78
648.622 5377.36 3287.31
654.911 5377.36 3284.49
661.200 5377.36 3281.19
667.490 5377.36 3277.23
673.779 5377.36 3272.29
680.068 5377.36 3265.71
686.358 5377.36 3255.84
692.647 5377.36 3092.89
698.936 5377.36 3078.35
705.225 5377.36 3062.68
711.515 5377.36 3045.73
717.804 5377.36 3027.90
724.093 5377.36 3027.33
730.383 5377.36 3026.76
736.672 5377.36 3026.18
742.961 5377.36 3025.60
749.251 5377.36 3025.02
755.540 5377.36 3024.44
761.829 5377.36 3023.86
768.119 5377.36 3023.27
774.408 5377.36 3000.69
780.697 5377.36 3000.26
786.986 5377.36 2999.83
793.276 5377.36 2999.40
799.565 5377.36 2998.97
805.854 5377.36 2998.54
812.144 5377.36 2998.11
818.433 5377.36 2997.68
824.722 5377.36 2997.26
831.012 5377.36 2996.83
837.301 5377.36 2996.41
843.590 5377.36 2995.98
849.880 5377.36 2995.55
856.169 5377.36 2995.12
862.458 5377.36 2994.70
868.747 5377.36 2994.27
875.037 5377.36 2993.84
881.326 5377.36 2993.42
887.615 5377.36 2992.99
893.905 5377.36 2992.57
900.194 5377.36 2992.15
906.483 5377.36 2991.72
912.773 5377.36 2991.30
919.062 5377.36 2990.88
925.351 5377.36 2990.45
931.641 5377.36 2990.03
937.930 5377.36 2989.61
944.219 5377.36 2989.19
950.508 5377.36 2988.76
956.798 5377.36 2988.34
963.087 5377.36 2987.92
969.376 5377.36 2987.50
975.666 5377.36 2987.08
981.955 5377.36 2986.66
988.244 5377.36 2986.24
994.534 5377.36 2985.82
1000.82 5377.36 2985.41
1007.11 5377.36 2984.99
1013.40 5377.36 2984.57
1019.69 5377.36 2984.15
1025.98 5377.36 2983.74
1032.27 5377.36 2983.32
1038.56 5377.36 2982.90
1044.85 5377.36 2982.49
1051.14 5377.36 2982.07
1057.43 5377.36 2981.66
1063.72 5377.36 2981.24
1070.01 5377.36 2980.83
1076.29 5377.36 2980.42
1082.58 5377.36 2980.00
1088.87 5377.36 2979.59
1095.16 5377.36 2979.18
1101.45 5377.36 2978.77
1107.74 5377.36 2978.36
1114.03 5377.36 2977.95
1120.32 5377.36 2977.53
1126.61 5377.36 2977.13
1132.90 5377.36 2976.72
1139.19 5377.36 2976.31
1145.48 5377.36 2975.90
1151.77 5377.36 2975.50
1158.06 5377.36 2975.09
1164.34 5377.36 2974.69
1170.63 5377.36 2974.28
1176.92 5377.36 2973.88
1183.21 5377.36 2973.47
1189.50 5377.36 2973.07
1195.79 5377.36 2972.67
1202.08 5377.36 2972.27
1208.37 5377.36 2971.87
1214.66 5377.36 2971.47
1220.95 5377.36 2971.07
1227.24 5377.36 2970.67
1233.53 5377.36 2970.28
1239.82 5377.36 2969.88
1246.11 5377.36 2969.48
1252.40 5377.36 2969.09
1258.68 5377.36 2968.70
1264.97 5377.36 2968.31
1271.26 5377.36 2967.91
1277.55 5377.36 2967.52
1283.84 5377.36 2967.13
1290.13 5377.36 2966.75
1296.42 5377.36 2966.36
1302.71 5377.36 2965.97
1309.00 5377.36 2965.59
1315.29 5377.36 2965.20
1321.58 5377.36 2964.82
1327.87 5377.36 2964.44
1334.16 5377.36 2964.06
1340.45 5377.36 2963.68
1346.73 5377.36 2963.30
1353.02 5377.36 2962.93
1359.31 5377.36 2962.55
1365.60 5377.36 2962.17
1371.89 5377.36 2961.80
1378.18 5377.36 2961.43
1384.47 5377.36 2961.06
1390.76 5377.36 2960.70
1397.05 5377.36 2960.33
1403.34 5377.36 2959.96
1409.63 5377.36 2959.60
1415.92 5377.36 2959.23
1422.21 5377.36 2958.88
1428.50 5377.36 2958.52
1434.79 5377.36 2958.16
1441.07 5377.36 2957.80
1447.36 5377.36 2957.45
1453.65 5377.36 2957.09
1459.94 5377.36 2956.74
1466.23 5377.36 2956.25
1472.52 5377.36 2955.63
1478.81 5377.36 2955.01
1485.10 5377.36 2954.39
1491.39 5377.36 2953.77
1497.68 5377.36 2953.14
1503.97 5377.36 2952.51
1510.26 5377.36 2951.89
1516.55 5377.36 2951.26
1522.84 5377.36 2950.62
1529.12 5377.36 2949.99
1535.41 5377.36 2949.35
1541.70 5377.36 2948.72
1547.99 5377.36 2948.08
1554.28 5377.36 2947.43
1560.57 5377.36 2946.81
1566.86 5377.36 2946.33
1573.15 5377.36 2945.86
573.150 5503.14 3307.50
579.439 5503.14 3306.52
585.729 5503.14 3305.50
592.018 5503.14 3304.42
598.307 5503.14 3303.27
604.597 5503.14 3302.05
610.886 5503.14 3300.74
617.175 5503.14 3299.34
623.464 5503.14 3297.83
629.754 5503.14 3296.19
636.043 5503.14 3294.40
642.332 5503.14 3292.42
648.622 5503.14 3290.21
654.911 5503.14 3287.72
661.200 5503.14 3284.86
667.490 5503.14 3281.52
673.779 5503.14 3277.51
680.068 5503.14 3272.50
686.358 5503.14 3265.82
692.647 5503.14 3255.78
698.936 5503.14 3101.16
705.225 5503.14 3086.91
711.515 5503.14 3071.60
717.804 5503.14 3055.09
724.093 5503.14 3037.24
730.383 5503.14 3027.26
736.672 5503.14 3026.68
742.961 5503.14 3026.11
749.251 5503.14 3025.53
755.540 5503.14 3024.95
761.829 5503.14 3024.37
768.119 5503.14 3023.78
774.408 5503.14 3023.20
780.697 5503.14 3022.61
786.986 5503.14 3000.57
793.276 5503.14 3000.14
799.565 5503.14 2999.71
805.854 5503.14 2999.28
812.144 5503.14 2998.85
818.433 5503.14 2998.42
824.722 5503.14 2997.99
831.012 5503.14 2997.56
837.301 5503.14 2997.14
843.590 5503.14 2996.71
849.880 5503.14 2996.29
856.169 5503.14 2995.86
862.458 5503.14 2995.43
868.747 5503.14 2995.01
875.037 5503.14 2994.58
881.326 5503.14 2994.16
887.615 5503.14 2993.73
893.905 5503.14 2993.31
900.194 5503.14 2992.88
906.483 5503.14 2992.46
912.773 5503.14 2992.04
919.062 5503.14 2991.61
925.351 5503.14 2991.19
931.641 5503.14 2990.77
937.930 5503.14 2990.35
944.219 5503.14 2989.93
950.508 5503.14 2989.51
956.798 5503.14 2989.09
963.087 5503.14 2988.67
969.376 5503.14 2988.25
975.666 5503.14 2987.83
981.955 5503.14 2987.41
988.244 5503.14 2986.99
994.534 5503.14 2986.57
1000.82 5503.14 2986.16
1007.11 5503.14 2985.74
1013.40 5503.14 2985.32
1019.69 5503.14 2984.91
1025.98 5503.14 2984.49
1032.27 5503.14 2984.08
1038.56 5503.14 2983.66
1044.85 5503.14 2983.25
1051.14 5503.14 2982.83
1057.43 5503.14 2982.42
1063.72 5503.14 2982.01
1070.01 5503.14 2981.60
1076.29 5503.14 2981.18
1082.58 5503.14 2980.77
1088.87 5503.14 2980.36
1095.16 5503.14 2979.95
1101.45 5503.14 2979.54
1107.74 5503.14 2979.14
1114.03 5503.14 2978.73
1120.32 5503.14 2978.32
1126.61 5503.14 2977.91
1132.90 5503.14 2977.51
1139.19 5503.14 2977.10
1145.48 5503.14 2976.70
1151.77 5503.14 2976.29
1158.06 5503.14 2975.89
1164.34 5503.14 2975.48
1170.63 5503.14 2975.08
1176.92 5503.14 2974.68
1183.21 5503.14 2974.28
1189.50 5503.14 2973.88
1195.79 5503.14 2973.48
1202.08 5503.14 2973.08
1208.37 5503.14 2972.68
1214.66 5503.14 2972.29
1220.95 5503.14 2971.89
1227.24 5503.14 2971.50
1233.53 5503.14 2971.10
1239.82 5503.14 2970.71
1246.11 5503.14 2970.32
1252.40 5503.14 2969.93
1258.68 5503.14 2969.54
1264.97 5503.14 2969.15
1271.26 5503.14 2968.76
1277.55 5503.14 2968.37
1283.84 5503.14 2967.99
1290.13 5503.14 2967.60
1296.42 5503.14 2967.22
1302.71 5503.14 2966.83
1309.00 5503.14 2966.45
1315.29 5503.14 2966.07
1321.58 5503.14 2965.69
1327.87 5503.14 2965.32
1334.16 5503.14 2964.94
1340.45 5503.14 2964.56
1346.73 5503.14 2964.19
1353.02 5503.14 2963.82
1359.31 5503.14 2963.45
1365.60 5503.14 2963.07
1371.89 5503.14 2962.71
1378.18 5503.14 2962.34
1384.47 5503.14 2961.98
1390.76 5503.14 2961.61
1397.05 5503.14 2961.25
1403.34 5503.14 2960.89
1409.63 5503.14 2960.53
1415.92 5503.14 2960.17
1422.21 5503.14 2959.82
1428.50 5503.14 2959.46
1434.79 5503.14 2959.11
1441.07 5503.14 2958.76
1447.36 5503.14 2958.41
1453.65 5503.14 2958.00
1459.94 5503.14 2957.39
1466.23 5503.14 2956.77
1472.52 5503.14 2956.16
1478.81 5503.14 2955.54
1485.10 5503.14 2954.92
1491.39 5503.14 2954.30
1497.68 5503.14 2953.67
1503.97 5503.14 2953.05
1510.26 5503.14 2952.42
1516.55 5503.14 2951.79
1522.84 5503.14 2951.16
1529.12 5503.14 2950.53
1535.41 5503.14 2949.89
1541.70 5503.14 2949.25
1547.99 5503.14 2948.61
1554.28 5503.14 2948.06
1560.57 5503.14 2947.60
1566.86 5503.14 2947.12
1573.15 5503.14 2946.65
573.150 5628.93 3309.07
579.439 5628.93 3308.13
585.729 5628.93 3307.15
592.018 5628.93 3306.12
598.307 5628.93 3305.02
604.597 5628.93 3303.86
610.886 5628.93 3302.63
617.175 5628.93 3301.31
623.464 5628.93 3299.90
629.754 5628.93 3298.37
636.043 5628.93 3296.71
642.332 5628.93 3294.90
648.622 5628.93 3292.89
654.911 5628.93 3290.66
661.200 5628.93 3288.14
667.490 5628.93 3285.26
673.779 5628.93 3281.87
680.068 5628.93 3277.81
686.358 5628.93 3272.73
692.647 5628.93 3265.95
698.936 5628.93 3255.76
705.225 5628.93 3109.56
711.515 5628.93 3095.56
717.804 5628.93 3080.57
724.093 5628.93 3064.46
730.383 5628.93 3047.09
736.672 5628.93 3028.31
742.961 5628.93 3026.61
749.251 5628.93 3026.04
755.540 5628.93 3025.46
761.829 5628.93 3024.88
768.119 5628.93 3024.29
774.408 5628.93 3023.71
780.697 5628.93 3023.12
786.986 5628.93 3022.54
793.276 5628.93 3020.60
799.565 5628.93 3000.46
805.854 5628.93 3000.03
812.144 5628.93 2999.60
818.433 5628.93 2999.17
824.722 5628.93 2998.74
831.012 5628.93 2998.31
837.301 5628.93 2997.88
843.590 5628.93 2997.46
849.880 5628.93 2997.03
856.169 5628.93 2996.60
862.458 5628.93 2996.18
868.747 5628.93 2995.75
875.037 5628.93 2995.33
881.326 5628.93 2994.90
887.615 5628.93 2994.48
893.905 5628.93 2994.05
900.194 5628.93 2993.63
906.483 5628.93 2993.21
912.773 5628.93 2992.78
919.062 5628.93 2992.36
925.351 5628.93 2991.94
931.641 5628.93 2991.52
937.930 5628.93 2991.10
944.219 5628.93 2990.68
950.508 5628.93 2990.26
956.798 5628.93 2989.84
963.087 5628.93 2989.42
969.376 5628.93 2989.00
975.666 5628.93 2988.58
981.955 5628.93 2988.17
988.244 5628.93 2987.75
994.534 5628.93 2987.33
1000.82 5628.93 2986.92
1007.11 5628.93 2986.50
1013.40 5628.93 2986.09
1019.69 5628.93 2985.67
1025.98 5628.93 2985.26
1032.27 5628.93 2984.84
1038.56 5628.93 2984.43
1044.85 5628.93 2984.02
1051.14 5628.93 2983.61
1057.43 5628.93 2983.20
1063.72 5628.93 2982.78
1070.01 5628.93 2982.37
1076.29 5628.93 2981.96
1082.58 5628.93 2981.55
1088.87 5628.93 2981.14
1095.16 5628.93 2980.73
1101.45 5628.93 2980.33
1107.74 5628.93 2979.92
1114.03 5628.93 2979.52
1120.32 5628.93 2979.11
1126.61 5628.93 2978.71
1132.90 5628.93 2978.30
1139.19 5628.93 2977.90
1145.48 5628.93 2977.49
1151.77 5628.93 2977.09
1158.06 5628.93 2976.69
1164.34 5628.93 2976.29
1170.63 5628.93 2975.89
1176.92 5628.93 2975.49
1183.21 5628.93 2975.09
1189.50 5628.93 2974.70
1195.79 5628.93 2974.30
1202.08 5628.93 2973.90
1208.37 5628.93 2973.51
1214.66 5628.93 2973.11
1220.95 5628.93 2972.72
1227.24 5628.93 2972.33
1233.53 5628.93 2971.94
1239.82 5628.93 2971.55
1246.11 5628.93 2971.16
1252.40 5628.93 2970.77
1258.68 5628.93 2970.38
1264.97 5628.93 2970.00
1271.26 5628.93 2969.61
1277.55 5628.93 2969.23
1283.84 5628.93 2968.85
1290.13 5628.93 2968.46
1296.42 5628.93 2968.08
1302.71 5628.93 2967.71
1309.00 5628.93 2967.33
1315.29 5628.93 2966.95
1321.58 5628.93 2966.58
1327.87 5628.93 2966.20
1334.16 5628.93 2965.83
1340.45 5628.93 2965.46
1346.73 5628.93 2965.09
1353.02 5628.93 2964.72
1359.31 5628.93 2964.35
1365.60 5628.93 2963.99
1371.89 5628.93 2963.63
1378.18 5628.93 2963.26
1384.47 5628.93 2962.90
1390.76 5628.93 2962.54
1397.05 5628.93 2962.19
1403.34 5628.93 2961.83
1409.63 5628.93 2961.48
1415.92 5628.93 2961.12
1422.21 5628.93 2960.77
1428.50 5628.93 2960.42
1434.79 5628.93 2960.08
1441.07 5628.93 2959.73
1447.36 5628.93 2959.14
