|6.6.6
xu_2008_pyrolite_2.tab
2
T(K)
773.14999999999998
3.1446540880503151
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
861.200 5251.57 3230.16
864.345 5251.57 3229.89
867.490 5251.57 3229.62
870.634 5251.57 3229.34
873.779 5251.57 3229.07
876.924 5251.57 3228.80
880.068 5251.57 3228.53
883.213 5251.57 3228.26
886.358 5251.57 3227.98
889.502 5251.57 3227.71
892.647 5251.57 3227.44
895.792 5251.57 3227.16
898.936 5251.57 3226.89
902.081 5251.57 3226.62
905.225 5251.57 3226.35
908.370 5251.57 3226.08
911.515 5251.57 3225.80
914.659 5251.57 3225.53
917.804 5251.57 3225.26
920.949 5251.57 3224.99
924.093 5251.57 3224.71
927.238 5251.57 3224.44
930.383 5251.57 3224.17
933.527 5251.57 3223.90
936.672 5251.57 3223.63
939.817 5251.57 3223.35
942.961 5251.57 3223.08
946.106 5251.57 3222.81
949.251 5251.57 3222.54
952.395 5251.57 3222.26
955.540 5251.57 3221.99
958.685 5251.57 3221.72
961.829 5251.57 3221.45
964.974 5251.57 3221.18
968.119 5251.57 3220.90
971.263 5251.57 3220.63
974.408 5251.57 3220.36
977.553 5251.57 3220.09
980.697 5251.57 3219.82
983.842 5251.57 3219.54
986.986 5251.57 3219.27
990.131 5251.57 3219.00
993.276 5251.57 3218.73
996.420 5251.57 3218.46
999.565 5251.57 3218.19
1002.71 5251.57 3217.91
1005.85 5251.57 3217.64
1009.00 5251.57 3217.37
1012.14 5251.57 3217.10
1015.29 5251.57 3216.83
1018.43 5251.57 3216.56
1021.58 5251.57 3216.29
1024.72 5251.57 3216.02
1027.87 5251.57 3215.74
1031.01 5251.57 3215.47
1034.16 5251.57 3215.20
1037.30 5251.57 3214.93
1040.45 5251.57 3214.66
1043.59 5251.57 3214.39
1046.73 5251.57 3214.12
1049.88 5251.57 3213.85
1053.02 5251.57 3213.58
1056.17 5251.57 3213.31
1059.31 5251.57 3213.04
1062.46 5251.57 3212.77
1065.60 5251.57 3212.50
1068.75 5251.57 3212.23
1071.89 5251.57 3211.96
1075.04 5251.57 3211.69
1078.18 5251.57 3211.42
1081.33 5251.57 3211.15
1084.47 5251.57 3210.88
1087.62 5251.57 3210.61
1090.76 5251.57 3210.34
1093.90 5251.57 3210.07
1097.05 5251.57 3209.81
1100.19 5251.57 3209.54
1103.34 5251.57 3209.27
1106.48 5251.57 3209.00
1109.63 5251.57 3208.73
1112.77 5251.57 3208.46
1115.92 5251.57 3208.20
1119.06 5251.57 3207.93
1122.21 5251.57 3207.66
1125.35 5251.57 3207.40
1128.50 5251.57 3207.13
1131.64 5251.57 3206.86
1134.79 5251.57 3206.60
1137.93 5251.57 3206.33
1141.07 5251.57 3206.06
1144.22 5251.57 3205.80
1147.36 5251.57 3205.53
1150.51 5251.57 3205.27
1153.65 5251.57 3205.00
1156.80 5251.57 3204.74
1159.94 5251.57 3204.47
1163.09 5251.57 3204.21
1166.23 5251.57 3203.95
1169.38 5251.57 3203.68
1172.52 5251.57 3203.42
1175.67 5251.57 3203.16
1178.81 5251.57 3202.89
1181.96 5251.57 3202.63
1185.10 5251.57 3202.37
1188.24 5251.57 3202.11
1191.39 5251.57 3201.85
1194.53 5251.57 3201.58
1197.68 5251.57 3201.32
1200.82 5251.57 3201.06
1203.97 5251.57 3200.80
1207.11 5251.57 3200.54
1210.26 5251.57 3200.29
1213.40 5251.57 3200.03
1216.55 5251.57 3199.77
1219.69 5251.57 3199.51
1222.84 5251.57 3199.25
1225.98 5251.57 3199.00
1229.12 5251.57 3198.74
1232.27 5251.57 3198.48
1235.41 5251.57 3198.23
1238.56 5251.57 3197.97
1241.70 5251.57 3197.72
1244.85 5251.57 3197.46
1247.99 5251.57 3197.21
1251.14 5251.57 3196.96
1254.28 5251.57 3196.71
1257.43 5251.57 3196.45
1260.57 5251.57 3196.20
1263.72 5251.57 3195.95
1266.86 5251.57 3195.70
1270.01 5251.57 3195.45
1273.15 5251.57 3195.20
773.150 5377.36 3238.26
776.295 5377.36 3237.99
779.439 5377.36 3237.72
782.584 5377.36 3237.45
785.729 5377.36 3237.18
788.873 5377.36 3236.91
792.018 5377.36 3236.63
795.163 5377.36 3236.37
798.307 5377.36 3236.09
801.452 5377.36 3235.82
804.597 5377.36 3235.55
807.741 5377.36 3235.28
810.886 5377.36 3235.01
814.031 5377.36 3234.74
817.175 5377.36 3234.47
820.320 5377.36 3234.20
823.464 5377.36 3233.92
826.609 5377.36 3233.65
829.754 5377.36 3233.38
832.898 5377.36 3233.11
836.043 5377.36 3232.84
839.188 5377.36 3232.57
842.332 5377.36 3232.30
845.477 5377.36 3232.03
848.622 5377.36 3231.76
851.766 5377.36 3231.48
854.911 5377.36 3231.21
858.056 5377.36 3230.94
861.200 5377.36 3230.67
864.345 5377.36 3230.40
867.490 5377.36 3230.13
870.634 5377.36 3229.86
873.779 5377.36 3229.59
876.924 5377.36 3229.31
880.068 5377.36 3229.04
883.213 5377.36 3228.77
886.358 5377.36 3228.50
889.502 5377.36 3228.23
892.647 5377.36 3227.96
895.792 5377.36 3227.69
898.936 5377.36 3227.42
902.081 5377.36 3227.14
905.225 5377.36 3226.87
908.370 5377.36 3226.60
911.515 5377.36 3226.33
914.659 5377.36 3226.06
917.804 5377.36 3225.79
920.949 5377.36 3225.52
924.093 5377.36 3225.25
927.238 5377.36 3224.97
930.383 5377.36 3224.70
933.527 5377.36 3224.43
936.672 5377.36 3224.16
939.817 5377.36 3223.89
942.961 5377.36 3223.62
946.106 5377.36 3223.35
949.251 5377.36 3223.08
952.395 5377.36 3222.81
955.540 5377.36 3222.54
958.685 5377.36 3222.26
961.829 5377.36 3221.99
964.974 5377.36 3221.72
968.119 5377.36 3221.45
971.263 5377.36 3221.18
974.408 5377.36 3220.91
977.553 5377.36 3220.64
980.697 5377.36 3220.37
983.842 5377.36 3220.10
986.986 5377.36 3219.83
990.131 5377.36 3219.56
993.276 5377.36 3219.29
996.420 5377.36 3219.02
999.565 5377.36 3218.75
1002.71 5377.36 3218.48
1005.85 5377.36 3218.21
1009.00 5377.36 3217.94
1012.14 5377.36 3217.67
1015.29 5377.36 3217.40
1018.43 5377.36 3217.12
1021.58 5377.36 3216.86
1024.72 5377.36 3216.59
1027.87 5377.36 3216.32
1031.01 5377.36 3216.05
1034.16 5377.36 3215.78
1037.30 5377.36 3215.51
1040.45 5377.36 3215.24
1043.59 5377.36 3214.97
1046.73 5377.36 3214.70
1049.88 5377.36 3214.43
1053.02 5377.36 3214.16
1056.17 5377.36 3213.89
1059.31 5377.36 3213.62
1062.46 5377.36 3213.36
1065.60 5377.36 3213.09
1068.75 5377.36 3212.82
1071.89 5377.36 3212.55
1075.04 5377.36 3212.28
1078.18 5377.36 3212.01
1081.33 5377.36 3211.75
1084.47 5377.36 3211.48
1087.62 5377.36 3211.21
1090.76 5377.36 3210.95
1093.90 5377.36 3210.68
1097.05 5377.36 3210.41
1100.19 5377.36 3210.14
1103.34 5377.36 3209.88
1106.48 5377.36 3209.61
1109.63 5377.36 3209.34
1112.77 5377.36 3209.08
1115.92 5377.36 3208.81
1119.06 5377.36 3208.55
1122.21 5377.36 3208.28
1125.35 5377.36 3208.02
1128.50 5377.36 3207.75
1131.64 5377.36 3207.49
1134.79 5377.36 3207.22
1137.93 5377.36 3206.96
1141.07 5377.36 3206.69
1144.22 5377.36 3206.43
1147.36 5377.36 3206.16
1150.51 5377.36 3205.90
1153.65 5377.36 3205.64
1156.80 5377.36 3205.37
1159.94 5377.36 3205.11
1163.09 5377.36 3204.85
1166.23 5377.36 3204.59
1169.38 5377.36 3204.33
1172.52 5377.36 3204.07
1175.67 5377.36 3203.81
1178.81 5377.36 3203.54
1181.96 5377.36 3203.28
1185.10 5377.36 3203.02
1188.24 5377.36 3202.77
1191.39 5377.36 3202.51
1194.53 5377.36 3202.25
1197.68 5377.36 3201.99
1200.82 5377.36 3201.73
1203.97 5377.36 3201.47
1207.11 5377.36 3201.22
1210.26 5377.36 3200.96
1213.40 5377.36 3200.70
1216.55 5377.36 3200.45
1219.69 5377.36 3200.19
1222.84 5377.36 3199.94
1225.98 5377.36 3199.68
1229.12 5377.36 3199.43
1232.27 5377.36 3199.17
1235.41 5377.36 3198.92
1238.56 5377.36 3198.67
