T(K)           P(bar)         rho,kg/m3     
  1480.55        314.465        3192.42     
  1493.13        314.465        3190.99     
  1505.70        314.465        3189.55     
  1518.28        314.465        3188.12     
  1530.86        314.465        3186.68     
  1543.44        314.465        3185.25     
  1556.02        314.465        3183.82     
  1568.60        314.465        3182.41     
  1581.18        314.465        3181.04     
  1593.75        314.465        3179.68     
  1606.33        314.465        3178.32     
  1618.91        314.465        3176.96     
  1631.49        314.465        3175.61     
  1644.07        314.465        3174.26     
  1656.65        314.465        3172.92     
  1669.23        314.465        3171.58     
  1681.81        314.465        3170.24     
  1694.38        314.465        3168.91     
  1706.96        314.465        3167.59     
  1719.54        314.465        3166.28     
  1732.12        314.465        3164.97     
  1744.70        314.465        3163.68     
  1757.28        314.465        3162.39     
  1769.86        314.465        3161.11     
  1782.43        314.465        3159.85     
  1795.01        314.465        3158.73     
  1807.59        314.465        3157.69     
  1820.17        314.465        3156.71     
  1832.75        314.465        3155.79     
  1845.33        314.465        3153.99     
  1857.91        314.465        3151.86     
  1870.48        314.465        3149.79     
  1883.06        314.465        3147.76     
  1895.64        314.465        3145.72     
  1908.22        314.465        3143.67     
  1920.80        314.465        3141.60     
  1933.38        314.465        3139.52     
  1945.96        314.465        3137.42     
  1958.53        314.465        3135.30     
  1971.11        314.465        3133.17     
  1983.69        314.465        3131.02     
  1996.27        314.465        3128.85     
  2008.85        314.465        3126.67     
  2021.43        314.465        3124.46     
  2034.01        314.465        3122.24     
  2046.58        314.465        3120.00     
  2059.16        314.465        3117.73     
  2071.74        314.465        3115.45     
  2084.32        314.465        3113.14     
  2096.90        314.465        3110.80     
  2109.48        314.465        3108.45     
  2122.06        314.465        3106.03     
  2134.64        314.465        3103.62     
  2147.21        314.465        3101.18     
  2159.79        314.465        3098.71     
  2172.37        314.465        3096.21     
  2184.95        314.465        3093.67     
  2197.53        314.465        3091.10     
  2210.11        314.465        3088.49     
  2222.69        314.465        3085.83     
  2235.26        314.465        3083.13     
  2247.84        314.465        3080.37     
  2260.42        314.465        3077.55     
  2273.00        314.465        3074.66     
  273.000        628.931        3323.21     
  285.579        628.931        3322.29     
  298.157        628.931        3321.33     
  310.736        628.931        3320.36     
  323.314        628.931        3319.35     
  335.893        628.931        3318.33     
  348.472        628.931        3317.29     
  361.050        628.931        3316.23     
  373.629        628.931        3315.15     
  386.208        628.931        3314.05     
  398.786        628.931        3312.94     
  411.365        628.931        3311.81     
  423.943        628.931        3310.67     
  436.522        628.931        3309.52     
  449.101        628.931        3308.35     
  461.679        628.931        3307.16     
  474.258        628.931        3273.00     
  486.836        628.931        3271.83     
  499.415        628.931        3270.64     
  511.994        628.931        3269.45     
  524.572        628.931        3268.24     
  537.151        628.931        3267.03     
  549.730        628.931        3265.81     
  562.308        628.931        3264.57     
