|6.6.6
mackwell_1998_maryland_diabase_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
856.169 5251.57 3039.33
862.458 5251.57 3038.83
868.747 5251.57 3038.33
875.037 5251.57 3037.83
881.326 5251.57 3037.32
887.615 5251.57 3036.82
893.905 5251.57 3036.32
900.194 5251.57 3035.83
906.483 5251.57 3035.38
912.773 5251.57 3034.93
919.062 5251.57 3034.47
925.351 5251.57 3034.02
931.641 5251.57 3033.57
937.930 5251.57 3033.12
944.219 5251.57 3032.67
950.508 5251.57 3032.22
956.798 5251.57 3031.76
963.087 5251.57 3031.31
969.376 5251.57 3030.86
975.666 5251.57 3030.41
981.955 5251.57 3029.97
988.244 5251.57 3029.52
994.534 5251.57 3029.07
1000.82 5251.57 3028.63
1007.11 5251.57 3028.18
1013.40 5251.57 3027.73
1019.69 5251.57 3027.29
1025.98 5251.57 3026.84
1032.27 5251.57 3026.39
1038.56 5251.57 3025.95
1044.85 5251.57 3025.50
1051.14 5251.57 3025.05
1057.43 5251.57 3024.61
1063.72 5251.57 3024.15
1070.01 5251.57 3023.71
1076.29 5251.57 3023.26
1082.58 5251.57 3022.82
1088.87 5251.57 3022.37
1095.16 5251.57 3021.92
1101.45 5251.57 3021.48
1107.74 5251.57 3021.03
1114.03 5251.57 3020.58
1120.32 5251.57 3020.13
1126.61 5251.57 3019.69
1132.90 5251.57 3019.24
1139.19 5251.57 3018.79
1145.48 5251.57 3018.35
1151.77 5251.57 3017.90
1158.06 5251.57 3017.45
1164.34 5251.57 3017.01
1170.63 5251.57 3016.56
1176.92 5251.57 3016.11
1183.21 5251.57 3015.67
1189.50 5251.57 3015.22
1195.79 5251.57 3014.77
1202.08 5251.57 3014.33
1208.37 5251.57 3013.88
1214.66 5251.57 3013.44
1220.95 5251.57 3012.99
1227.24 5251.57 3012.54
1233.53 5251.57 3012.10
1239.82 5251.57 3011.65
1246.11 5251.57 3011.21
1252.40 5251.57 3010.76
1258.68 5251.57 3010.32
1264.97 5251.57 3009.87
1271.26 5251.57 3009.43
1277.55 5251.57 3008.98
1283.84 5251.57 3008.54
1290.13 5251.57 3008.09
1296.42 5251.57 3007.65
1302.71 5251.57 3007.20
1309.00 5251.57 3006.76
1315.29 5251.57 3006.31
1321.58 5251.57 3005.87
1327.87 5251.57 3005.43
1334.16 5251.57 3004.98
1340.45 5251.57 3004.54
1346.73 5251.57 3004.10
1353.02 5251.57 3003.65
1359.31 5251.57 3003.21
1365.60 5251.57 3002.77
1371.89 5251.57 3002.33
1378.18 5251.57 3001.88
1384.47 5251.57 3001.44
1390.76 5251.57 3001.00
1397.05 5251.57 3000.56
1403.34 5251.57 3000.11
1409.63 5251.57 2999.67
1415.92 5251.57 2999.23
1422.21 5251.57 2998.79
1428.50 5251.57 2998.35
1434.79 5251.57 2997.91
1441.07 5251.57 2997.46
1447.36 5251.57 2997.02
1453.65 5251.57 2996.58
1459.94 5251.57 2996.14
1466.23 5251.57 2995.70
1472.52 5251.57 2995.25
1478.81 5251.57 2994.81
1485.10 5251.57 2994.37
1491.39 5251.57 2993.93
1497.68 5251.57 2993.48
1503.97 5251.57 2993.04
1510.26 5251.57 2992.60
1516.55 5251.57 2992.16
1522.84 5251.57 2991.71
1529.12 5251.57 2991.27
1535.41 5251.57 2990.82
1541.70 5251.57 2990.38
1547.99 5251.57 2989.93
1554.28 5251.57 2989.49
1560.57 5251.57 2989.04
1566.86 5251.57 2988.59
1573.15 5251.57 2988.14
573.150 5377.36 3341.23
579.439 5377.36 3340.21
585.729 5377.36 3339.13
592.018 5377.36 3337.98
598.307 5377.36 3336.75
604.597 5377.36 3335.44
610.886 5377.36 3334.02
617.175 5377.36 3332.49
623.464 5377.36 3330.82
629.754 5377.36 3329.00
636.043 5377.36 3326.97
642.332 5377.36 3324.71
648.622 5377.36 3322.16
654.911 5377.36 3319.18
661.200 5377.36 3315.69
667.490 5377.36 3311.51
673.779 5377.36 3306.24
680.068 5377.36 3299.18
686.358 5377.36 3278.01
692.647 5377.36 3179.21
698.936 5377.36 3164.55
705.225 5377.36 3148.71
711.515 5377.36 3131.53
717.804 5377.36 3112.83
724.093 5377.36 3092.41
730.383 5377.36 3070.02
736.672 5377.36 3049.44
742.961 5377.36 3048.84
749.251 5377.36 3048.24
755.540 5377.36 3047.64
761.829 5377.36 3047.15
768.119 5377.36 3046.66
774.408 5377.36 3046.18
780.697 5377.36 3045.69
786.986 5377.36 3045.21
793.276 5377.36 3044.72
799.565 5377.36 3044.23
805.854 5377.36 3043.74
812.144 5377.36 3043.25
818.433 5377.36 3042.76
824.722 5377.36 3042.27
831.012 5377.36 3041.77
837.301 5377.36 3041.28
843.590 5377.36 3040.79
849.880 5377.36 3040.29
856.169 5377.36 3039.79
862.458 5377.36 3039.29
868.747 5377.36 3038.79
875.037 5377.36 3038.30
881.326 5377.36 3037.84
887.615 5377.36 3037.39
893.905 5377.36 3036.94
900.194 5377.36 3036.48
906.483 5377.36 3036.03
912.773 5377.36 3035.58
919.062 5377.36 3035.13
925.351 5377.36 3034.67
931.641 5377.36 3034.22
937.930 5377.36 3033.77
944.219 5377.36 3033.32
950.508 5377.36 3032.87
956.798 5377.36 3032.42
963.087 5377.36 3031.97
969.376 5377.36 3031.51
975.666 5377.36 3031.06
981.955 5377.36 3030.62
988.244 5377.36 3030.17
994.534 5377.36 3029.73
1000.82 5377.36 3029.28
1007.11 5377.36 3028.83
1013.40 5377.36 3028.39
1019.69 5377.36 3027.94
1025.98 5377.36 3027.50
1032.27 5377.36 3027.05
1038.56 5377.36 3026.60
1044.85 5377.36 3026.16
1051.14 5377.36 3025.71
1057.43 5377.36 3025.27
1063.72 5377.36 3024.82
1070.01 5377.36 3024.37
1076.29 5377.36 3023.93
1082.58 5377.36 3023.48
1088.87 5377.36 3023.04
1095.16 5377.36 3022.59
1101.45 5377.36 3022.14
1107.74 5377.36 3021.70
1114.03 5377.36 3021.25
1120.32 5377.36 3020.81
1126.61 5377.36 3020.36
1132.90 5377.36 3019.91
1139.19 5377.36 3019.47
1145.48 5377.36 3019.02
1151.77 5377.36 3018.58
1158.06 5377.36 3018.13
1164.34 5377.36 3017.69
1170.63 5377.36 3017.24
1176.92 5377.36 3016.80
1183.21 5377.36 3016.35
1189.50 5377.36 3015.91
1195.79 5377.36 3015.46
1202.08 5377.36 3015.02
1208.37 5377.36 3014.57
1214.66 5377.36 3014.13
1220.95 5377.36 3013.68
1227.24 5377.36 3013.24
1233.53 5377.36 3012.80
1239.82 5377.36 3012.35
1246.11 5377.36 3011.91
1252.40 5377.36 3011.46
1258.68 5377.36 3011.02
1264.97 5377.36 3010.58
1271.26 5377.36 3010.13
